Date,AAPL,GOOGL,MSFT,TSLA
2022-06-22,-0.0038270056253552065,-0.0005065038322135118,-0.0024040013552858452,-0.004007805884153504
2022-06-23,0.021573415193981482,0.006767556243368444,0.022636730650631653,-0.004306310889948484
2022-06-24,0.024517503552243136,0.051077116159768066,0.03415000426537196,0.04524889345059324
2022-06-27,0.0,-0.018152209128711405,-0.010496931695737621,-0.0032016505127857586
2022-06-28,-0.029789749313083647,-0.033030082951441164,-0.03174909845604079,-0.0500435578248114
2022-06-29,0.013023918434259318,-0.0027319468527960966,0.014738036967421264,-0.01793718238090891
2022-06-30,-0.0180276919850223,-0.024516317206284333,-0.013179306629005239,-0.017579227799377373
2022-07-01,0.016164473446538485,-0.0020694326124428564,0.01070746051347271,0.012429131666979787
2022-07-05,0.018930330454963284,0.041618510068577086,0.012597220795016462,0.025535704813974602
2022-07-06,0.009607162474534414,0.01155724929101365,0.0127828529885754,-0.005720802000385383
2022-07-07,0.02399963685993045,0.03675411707975118,0.008226693294264065,0.055279044880592876
2022-07-08,0.0047145992188637464,0.004802890524221892,-0.0027568621020834794,0.02543516968760029
2022-07-11,-0.014757875689766498,-0.030807609638481503,-0.011768600719792577,-0.06548005948146851
2022-07-12,0.006833615114816505,-0.01431582259468267,-0.04098162816997408,-0.005433611636988744
2022-07-13,-0.002536494955671098,-0.023390550783848996,-0.003744994386817968,0.017033448479672808
2022-07-14,0.02048233480567685,-0.008854611060343465,0.005381535311825836,0.005371861218914864
2022-07-15,0.011450249133151846,0.012775489108793447,0.010390324827112662,0.0073572315408600986
2022-07-18,-0.020643177549164116,-0.02458016283857234,-0.009621303597272979,0.001999426810217919
2022-07-19,0.02672185075933564,0.0438412150197629,0.020767062721454455,0.020716718219316865
2022-07-20,0.013509935757694658,0.0007907680857046628,0.010557311523731183,0.008023464466653252
2022-07-21,0.01509418003892482,0.003863019848143079,0.009799037614723227,0.09780470722853529
2022-07-22,-0.00811070941946801,-0.05632316317121122,-0.016916012334290076,0.0019752262198982073
2022-07-25,-0.007398294798956928,-0.003614468274240057,-0.005876236084990216,-0.013994935471540293
2022-07-26,-0.008826535079838327,-0.023160752742646618,-0.026774375670538975,-0.0356637312112531
2022-07-27,0.03423460835200731,0.07655695390907957,0.06685179952135445,0.061655036992220635
2022-07-28,0.003572048944141093,0.010260034095696202,0.028540718559812106,0.02212352234272652
2022-07-29,0.03279277797069691,0.018385537693805354,0.015665086775014103,0.05784976985791013
2022-08-01,-0.006153490261658123,-0.012551610511574274,-0.009724103241801618,0.00042631152414229767
2022-08-02,-0.009287193495388757,0.002350684545689097,-0.011474725976232003,0.011134400598203698
2022-08-03,0.03824761821452283,0.02562337051144059,0.02783655892469805,0.02265568716125621
2022-08-04,-0.0019260675620436096,0.0009314862275657809,0.004177664813526549,0.004023022853486102
2022-08-05,-0.0013892094924552456,-0.006091963588057858,-0.0026089733354622835,-0.0663030068235908
2022-08-08,-0.0029030050333404,-0.0014470334150908926,-0.009154906174963395,0.007819434052879659
2022-08-09,0.0003033842299846601,-0.0057119550509485695,0.007063495468111247,-0.024412625864385085
2022-08-10,0.026194603348627332,0.0263225335244619,0.024300164812890435,0.03890581776676605
2022-08-11,-0.004431520015202306,-0.007184656219009544,-0.007400713520641533,-0.026249292544206493
2022-08-12,0.02142546315218974,0.023897726292678723,0.01703709620445304,0.046750143628413676
2022-08-15,0.006333501966776289,0.003287353021205419,0.005344218793468691,0.03096359891583922
2022-08-16,-0.000923744684361294,-0.0031127526533059058,-0.002589789038571322,-0.008912075793144236
2022-08-17,0.008784626657611705,-0.017666398203729727,-0.0026362086485783864,-0.008372333511224461
2022-08-18,-0.0022917667447035495,0.005186180939677376,-0.00394727213046564,-0.0037062197211366055
2022-08-19,-0.015101789139621125,-0.024631893756924983,-0.013854089888369447,-0.020481852686155544
2022-08-22,-0.023029457845118673,-0.025339100820361282,-0.02935528195420134,-0.022764022407583906
2022-08-23,-0.002029033728741192,-0.0033263060616274265,-0.004716468217030201,0.0225584954757323
2022-08-24,0.0017938768719232279,-0.0014930470905678561,-0.0023514823437568166,0.002170125887066332
2022-08-25,0.014922820618909816,0.02603570667840982,0.011095624394031889,-0.003455684406709514
2022-08-26,-0.03769915046896033,-0.054093443311792666,-0.038587189667787514,-0.026953121859416895
2022-08-29,-0.013690248269642158,-0.0083378324178498,-0.010667918246303532,-0.01135058160727187
2022-08-30,-0.015305541234631681,-0.004386682403815678,-0.008521161534720934,-0.0249982267189629
2022-08-31,-0.010635089070561543,-0.00660922636009198,-0.005703956536858623,-0.007526203685978228
2022-09-01,0.004706892877349267,0.014045429524253583,-0.004092143987108887,0.005623955563764049
2022-09-02,-0.013610913711049388,-0.017222571496430472,-0.0166667225236371,-0.02507581222110289
2022-09-06,-0.008215467780427477,-0.009643004276397305,-0.010974049188191892,0.015580556255471167
2022-09-07,0.009254073896713733,0.02471674461246698,0.01911154834783657,0.03381677109982606
2022-09-08,-0.009617827834011439,-0.009776034001306555,0.0016661318797757119,0.01959815762903916
2022-09-09,0.01883996197712534,0.020944772139124934,0.02297701683440434,0.03602289482946186
2022-09-12,0.03850782615769743,0.0018978658050778918,0.008281031800722483,0.01581694096302666
2022-09-13,-0.05867956364833582,-0.05899331895124038,-0.05497857033566844,-0.04037188096320543
2022-09-14,0.009555285061012553,0.006518414769733694,0.0009128190406135772,0.03587437200418364
2022-09-15,-0.01892979107790549,-0.0199047606879571,-0.027119119100069478,0.003767273730617582
2022-09-16,-0.010960156288370437,-0.0010688715609546984,-0.0026082304825220115,-0.0013168523341049454
2022-09-19,0.025082910997849872,0.002626455350147161,-0.0008989158693831767,0.018856110452001085
2022-09-20,0.01566539076048823,-0.01872511678793576,-0.008465582297814023,-0.0011000625419275156
2022-09-21,-0.02026758490174463,-0.018390432594120876,-0.014436033796628833,-0.025685948599634356
2022-09-22,-0.006375028716798625,0.008662402873620412,0.008495631528958603,-0.040591728559117746
2022-09-23,-0.015124204639229921,-0.013980453025837059,-0.012698146218357631,-0.04594757245188685
2022-09-26,0.002260427986836566,-0.005772693973541965,-0.001975522386808315,0.0024698479153155706
2022-09-27,0.006566320617635624,-0.006824943681193463,-0.004379888857735992,0.02510775852537339
2022-09-28,-0.012651663468889685,0.02615398477455888,0.019711596997037395,0.017212112374233923
2022-09-29,-0.049119004962762225,-0.026286921735418023,-0.014808930157437006,-0.06810050474193607
2022-09-30,-0.03003929587129106,-0.018168788735089758,-0.01936856795235764,-0.011036096899372572
2022-10-03,0.030752441891791493,0.03125984030465356,0.03366251753210814,-0.08614516909902215
2022-10-04,0.025623080027378675,0.03041362435869055,0.03381251699271104,0.029042940273044104
2022-10-05,0.0020534256851032495,-0.0020661797486629663,0.0012855876117219278,-0.034597517632881325
2022-10-06,-0.006625765393873162,-9.85536347170024e-05,-0.009670957921686818,-0.011129075632041241
2022-10-07,-0.036718689780884106,-0.027016334758621863,-0.05085288186453474,-0.06324275500689214
2022-10-10,0.00235563863269439,-0.008309716062949613,-0.021302921991432466,-0.0004931214719139376
2022-10-11,-0.010254983328618739,-0.006948712617915853,-0.016750201046734636,-0.02897383620084637
2022-10-12,-0.004604945064847765,0.003910240689237288,0.0015082162699857626,0.003418039229395209
2022-10-13,0.033612839583664345,0.015375114946805324,0.03760803334492846,0.020622332969329804
2022-10-14,-0.03223991227458378,-0.025237167230901858,-0.024248558351343097,-0.07545550981161053
2022-10-17,0.029122569748532667,0.03531484489910408,0.03924565507098454,0.07005219876844393
2022-10-18,0.009409653289991216,0.00800242620919378,0.004083698397980173,0.003829479437051919
2022-10-19,0.0007651846779781479,-0.011312958819664432,-0.008469645709793139,0.008401793106927569
2022-10-20,-0.0032672285338173346,0.003412670438277976,-0.0013954382776726337,-0.0664744863679374
2022-10-21,0.027059300393786012,0.011603399146685955,0.025280551675021412,0.03454266549727758
2022-10-24,0.014802577702745179,0.013744747953702063,0.0211879854421424,-0.014875967194030837
2022-10-25,0.01933745241316487,0.019118240965403155,0.013791529009798298,0.05287573097725584
2022-10-26,-0.01962697999789298,-0.0914050832760912,-0.07715613678044475,0.009981122376490958
2022-10-27,-0.030465405096278375,-0.0285472719256169,-0.019756402534739537,0.00200319154854367
2022-10-28,0.07555261553377957,0.04413361456485343,0.04022064744758613,0.015238384603380561
2022-10-31,-0.015410380736339047,-0.01848597919682482,-0.015856240208735772,-0.004288512900427199
2022-11-01,-0.0175428106269232,-0.04274669994843727,-0.017059391967164994,0.0012306146011606955
2022-11-02,-0.03730499157323641,-0.03868684247073362,-0.03536839068413,-0.05636033352596026
2022-11-03,-0.0424049975026346,-0.0407037686428634,-0.026578778313084306,0.0015350350619269815
2022-11-04,-0.0019471993895435746,0.0377562732787764,0.03332559644532784,-0.03641259777431871
2022-11-07,0.00390210829413018,0.022060581977484617,0.029269504456203466,-0.05007952633400592
2022-11-08,0.004175064241586979,0.004633220755041023,0.004388468356973707,-0.02932818513088775
2022-11-09,-0.03318994077366477,-0.017772832759772705,-0.019050088498491657,-0.07166757185130745
2022-11-10,0.08897465702030805,0.07581319505970985,0.0822680742122539,0.07393437216942544
2022-11-11,0.01926860967817401,0.026293427858933294,0.016997362094577362,0.027527264924482875
2022-11-14,-0.009485377367245529,-0.007364514442582459,-0.022500162708765425,-0.02561618738169713
2022-11-15,0.01186925950690565,0.028631185514468527,0.0017387346927637548,0.018172303095892017
2022-11-16,-0.008331166839694704,0.004164909969633923,0.001823500857585758,-0.03857627852399581
2022-11-17,0.012971328644340474,-0.0049569528594317624,-0.00020681399726385497,-0.020062058831236462
2022-11-18,0.003781931264446481,-0.009455066979723425,-0.0019033138430137875,-0.016269016527425406
2022-11-21,-0.021680471740292306,-0.018782759242810587,0.0034407442799913035,-0.06837231343190053
2022-11-22,0.014661214855802296,0.015167438332240213,0.01231147553508416,0.012152311933396831
2022-11-23,0.005926462690440726,0.01452858137327051,0.01040698555689934,0.07821783885404354
2022-11-25,-0.01959366628335868,-0.01015638266224006,-0.0003634941409401682,-0.0018558752377418886
2022-11-28,-0.026264161577892464,-0.014467382887239144,-0.023152529026999824,0.0003281065208000644
2022-11-29,-0.02114851676746976,-0.008953783228211276,-0.00591490502327896,-0.011425739989130657
2022-11-30,0.048594033578914564,0.06093066192642782,0.06162359896105718,0.07670184691003823
2022-12-01,0.0018916988093486964,0.0,-0.0017637394370237924,0.0
2022-12-02,-0.003371276280623947,-0.005445964073412579,0.001295686051883127,0.0008217959148295595
2022-12-05,-0.007983463705400262,-0.00955799054374784,-0.018900520382522212,-0.06368676805520912
2022-12-06,-0.025369885158557648,-0.025130615704708315,-0.020303757610058204,-0.01441485156488942
2022-12-07,-0.01378489293598495,-0.021035216522486966,-0.0030596236067015337,-0.032143331123685615
2022-12-08,0.012132653646838465,-0.012955674737819,0.012399044014336003,-0.003447430865732959
2022-12-09,-0.0034348126300079995,-0.009390629968326292,-0.008003130171202133,0.0323454827685834
2022-12-12,0.016389998218147905,0.0051706430288436245,0.028889306668417714,-0.0627198857086465
2022-12-13,0.006782463645227832,0.02486343190630591,0.017464636139669087,-0.04093677795344208
2022-12-14,-0.015535948301932834,-0.005855897669969856,0.0011677605424322834,-0.025784367661833008
2022-12-15,-0.046854446329522736,-0.04428320161642052,-0.03191833156565105,0.005548438139381551
2022-12-16,-0.014578677498171988,-0.006603481871177763,-0.017348645261562434,-0.047187179094365206
2022-12-19,-0.015909470917194746,-0.020164057771069777,-0.017327984169204225,-0.00239632976495896
2022-12-20,-0.0005289613943310068,0.006558115950194399,0.005614413797226492,-0.08053641461716088
2022-12-21,0.023809793275018087,0.006290801902431031,0.010876731935284711,-0.0016690545895901021
2022-12-22,-0.023772776374964444,-0.02031703738339674,-0.02552874087771073,-0.08882756559936855
2022-12-23,-0.002798082002282265,0.016750223136567266,0.0022670739413981345,-0.017550833466474902
2022-12-27,-0.013878418066609055,-0.020620958676209167,-0.007414141679784492,-0.1140885333144338
2022-12-28,-0.030685079946432103,-0.015676833061122886,-0.01025498393307811,0.03308891531476843
2022-12-29,0.02832415681094247,0.028249294970709382,0.027629703660859484,0.0808269069678893
2022-12-30,0.00246900670684691,-0.0024871394083370024,-0.004937548315594786,0.011164017515666869
